Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
5,3159.846430860317,2667.706411938841,2666.0813623462627,2610.7046723838007,2595.329203161717,2483.0757774590293,2295.9450666829434,2105.939268166143,2008.561296426283,1924.058717612232,1859.5567491683703,1757.0536210211494,1801.0549638355662,1869.8070619830928,1825.680715353862,1687.5514999847408,1634.6748863185524,1648.6753135776848,1696.8017822809534,1741.5531479842523,1678.4262215033416,1698.4268318735312,1604.7989745780817,1598.29877620777,1613.0492263557846,1632.799829096347,1611.0491653187655,1596.798730430006,1588.423474837489,1599.1738029114658,1629.674733726005,1620.4244514297925,1614.7992797631764,1617.4243598742637,1724.4276253547778,1757.3036286507763,1780.679342020936,1859.056733909116,1862.4318369090856,1927.308816797388,1881.557420575579,1875.9322489089632,1979.1853999450668,2075.063325907163,2082.813562425611,2200.0671407208474,2315.3206579790644,2272.569353312784,2370.197332682272,2311.695547349468
6,2915.4639728995635,3207.0978728598893,3220.34827723014,3212.7230445265054,3207.597888119144,3237.97381511887,3234.2237006744595,3244.349009674368,3262.974578081607,3264.474623859371,3270.349803155614,3247.8491164891507,3205.972838526566,3158.971404156621,3067.5936155278177,3005.4667195654165,3037.2176885280924,2947.464949491867,3036.092654194769,3086.5941953794977,3115.095065157018,2927.21433149205,3011.966917935728,2944.8398693807794,2820.3360698263496,2898.4634540849024,2818.211004974517,2835.336527603992,2750.333933530686,2630.205267494736,2720.9580370494705,2752.208990752892,2759.459212012085,2831.9614246040223,2831.2114017151403,2898.963469344157,2789.085116122929,2592.954130680258,2593.204138309885,2455.824945829646,2335.696279793695,2180.441541795099,2267.194189275796,2263.5690786461987,2295.9450666829434,2192.066896572772,2246.568559831538,2247.818597979675,2309.1954710531936,2275.569444868313
7,2203.692251350444,1991.5607776116212,2007.43626209296,2041.8123111667223,2042.0623187963504,2028.0618915372172,2029.3119296853545,2031.061983092746,2056.0627460554824,2079.1884517960143,2120.8147221289714,2123.939817499313,2117.5646229438157,2115.9395733512374,2216.067629016999,2261.819025238808,2087.563707388531,1911.1833246864223,1695.6767479476302,1630.424756614887,1717.177404095584,1832.6809289834284,1806.9301431318092,1881.557420575579,1946.6844080935089,2097.063997314371,2018.9366130558185,1994.185857722709,1958.184759056368,2098.1890316476943,2285.194738608966,2373.572435682241,2447.074678792688,2405.573412274545,2372.19739371929,2325.0709555345315,2440.199468977936,2636.9554734946746,2575.453596606342,2489.9509872737817,2404.448377941221,2547.702749717704,2527.9521469771416,2654.0809961241494,2684.956938383129,2488.8259529404586,2524.3270363475444,2587.328959013642,2473.95049897763,2400.573259681997
8,3072.9687795648065,3284.600238044374,3302.850795007172,3322.3513901181063,3321.3513595995973,3177.971984008301,3036.4676656392103,2984.3410748619035,2946.964934232612,2951.715079195532,2931.214453566088,2936.964629047517,2930.464430677206,2935.589587084567,3036.592669454024,3068.3436384166994,3207.722891933958,3146.471022675252,3196.722556230354,3248.5991393780328,3325.4764854884493,3391.603503524888,3365.727713858455,3322.3513901181063,3391.978514969329,3519.107394634846,3596.984771263772,3549.3583178197578,3477.7311319315168,3529.3577074495684,3509.73210852382,3382.603228858303,3280.7251197851497,3129.720511490219,2943.83983886227,2928.2143620105594,3015.3420209356977,3062.4684591204564,3142.7209082308423,3185.3472090823084,3257.0993987853635,3222.2233344523456,3155.346293527024,3235.348735007782,3100.2196111941894,3001.966612750633,3064.718527787103,2952.215094454787,3038.217719046602,3096.3444929349653
9,2869.3375652333143,2702.582476271859,2664.7063203833127,2660.956205938902,2581.328775902585,2541.5775627918333,2571.453474532304,2521.826960051271,2539.577501754814,2507.20151371807,2467.200292977691,2468.700338755455,2495.701162755211,2478.0756248664816,2480.700704977569,2482.3257545701467,2517.70183416242,2434.4492934965056,2416.073732718894,2391.447981200598,2369.572313608204,2365.072176274911,2374.6974700155647,2378.447584459975,2376.947538682211,2364.197149571215,2358.0719626453447,2356.696920682394,2332.571184423353,2314.695638904996,2312.4455702383493,2294.320017090365,2308.0704367198705,2338.696371349224,2434.824304940947,2427.199072237312,2484.9508346812345,2611.2046876430554,2703.5825067903684,2592.329111606189,2570.828455458235,2721.8330637531662,2852.212042603839,2761.959288308359,2733.208410901212,2750.083925901059,2689.207068086795,2861.212317270424,2940.9647511215558,3012.71694082461
a,1953.0596026490068,2033.0620441297644,1949.4344920194096,1964.309945982238,2110.564409314249,2291.944944608905,2548.077761162145,2771.9595934934537,3020.2171697134318,3134.595660267953,3352.727317117832,3494.4816431165505,3472.6059755241554,3362.6026184881134,3125.970397045809,2874.212714011048,2609.954649494919,2268.4442274239327,2046.1874446852016,1924.058717612232,1940.309213538011,2025.6868190557575,2283.9447004608296,2603.7044587542346,2889.0881679738764,3177.8469801934875,3420.3543809320354,3472.730979338969,3408.9790337839904,3258.099429303873,2954.965178380688,2629.33024079104,2324.9459517197183,2038.4372081667527,1889.4326609088407,1876.6822717978453,1991.810785241249,2260.443983275857,2577.703665272988,2870.7126071962643,3179.347025971252,3369.9778435621206,3444.105105746635,3356.477431562242,3051.968138676107,2627.080172124394,2226.817957090976,1945.3093661305584,1849.3064363536485,2019.436628315073
b,2521.45194860683,2244.6935026093324,2681.58183538316,3023.842280343028,3331.97668385876,3395.228614154485,3202.847743156224,2864.4624164555803,2403.323343607898,2038.937223426008,1826.555742057558,1832.05590990936,2098.3140354625084,2485.2008423108614,2918.0890530106512,3297.4756309701834,3429.354655598621,3281.225135044404,2992.216315195166,2782.084902493362,2409.948545793024,2111.814447462386,1906.4331797235025,1858.8067262794889,1978.685384685812,2165.816095461898,2452.4498428296765,2770.959562974944,2660.7061983092744,2443.07455671865,2422.823938718833,2481.9507431257057,2387.072847682119,2401.5732902005066,2273.1943723868526,2172.441297647023,2157.815851313822,2083.8135929441205,2137.3152256843773,2037.3121738334305,1959.5598010193185,1961.8098696859647,1995.0608844264043,1924.8087405011136,1943.434308908353,1898.0579241309856,1897.1828974272896,1888.9326456495864,1903.30808435316,1912.058351390118
c,1914.433423871578,2445.9496444593647,2818.211004974517,2942.4647968993195,3026.467360454116,3121.720267342143,3270.599810785241,3301.975768303476,3275.224951933348,3262.849574266793,3251.0992156743064,3303.850825525681,3434.1048005615407,3409.104037598804,3415.354228339488,3429.104647968993,3476.2310861537526,3477.6061281167026,3462.23065889462,3473.606006042665,3459.3555711539047,3438.8549455244606,3455.355449079867,3460.730613116856,3451.1053193762014,3455.355449079867,3441.980040894802,3443.605090487381,3437.8549150059507,3432.7297585985903,3433.1047700430317,3363.102633747368,3145.095980712302,3110.5949278237254,3122.97030549028,3039.717764824366,2986.0911282692955,3013.71697134312,2932.5894955290382,2876.587786492508,2811.0857875301367,2742.083681752983,2629.0802331614127,2674.2066103091524,2547.57774590289,2462.07513657033,2459.5750602740563,2387.197851496933,2123.5648060548724,1964.6849574266796
d,1554.2974333933532,2335.696279793695,2395.57310708945,1979.685415204321,1737.6780297250282,1690.551591540269,1723.6776024658957,1677.3011871700187,1687.051484725486,1635.4249092074344,1628.049684133427,1637.2999664296397,1706.552079836421,1646.0502334665975,1729.427777947325,1774.304147465438,1734.9279457991272,1720.302499465926,1743.9282204657125,1712.552262947478,1679.551255836665,1787.9295632801295,1754.9285561693166,1892.682760093997,1991.810785241249,1979.685415204321,1999.9360332041383,1890.807702871792,1880.432386242256,1996.810937833796,1950.0595110934785,1931.183935056612,1831.1808832056645,1726.8026978362377,1675.551133762627,1840.681173131504,1799.6799218726158,1805.180089724418,1950.5595263527327,2044.812402722251,2160.8159428693507,2270.194280831324,2213.692556535539,2198.1920834986418,2172.441297647023,2180.1915341654712,2160.940946684164,2111.814447462386,2142.065370647297,2247.943601794488
e,3046.092959379864,2586.203924680319,2563.5782341990416,2515.8267769402146,2644.3306985686822,2692.957182531205,2697.082308420057,2630.580278939177,2658.206122013001,2626.455153050325,2511.451643421736,2368.9472945341354,2480.2006897183146,2631.955320902127,2700.2074037903985,2659.456160161138,2766.5844294564654,2769.45951719718,2851.8370311593985,2911.2138431958983,2947.839960936308,2860.2122867519147,2871.2126224555195,2513.8267159031952,2449.1997436445204,2446.199652088992,2360.322031311991,2290.6949064607684,2337.071321756646,2377.3225501266515,2447.82470168157,2420.6988738670007,2484.4508194219798,2511.201635792108,2557.578051087985,2524.3270363475444,2472.57545701468,2416.323740348522,2397.073152867214,2443.574571977905,2394.323068941313,2392.4480117191074,2331.696157719657,2279.6945707571645,2225.6929227576525,2223.9428693502614,2227.442976165044,2236.443250831629,2243.6934720908234,2252.943754387036
f,2002.8111209448527,2060.4378795739617,1982.810510574664,1979.435407574694,2024.9367961668756,2107.314310129093,2384.9477828302865,2338.446363719596,2563.9532456434827,2578.2036805322427,2638.955534531694,2723.333109530931,2777.834772789697,2731.8333689382607,2845.2118289742725,2867.712515640736,2892.838282418287,2813.7108676412245,2792.835230567339,2821.086092715232,2759.834223456526,2774.9596850489825,2742.9587084566792,2658.706137272256,2560.2031311990727,2611.329691457869,2776.5847346415603,2926.839320047609,2934.964568010498,2998.7165135654777,2973.7157506027406,2969.340617084262,2998.3415021210367,2979.840937528611,2941.2147587511827,2939.214697714164,2925.3392742698447,2913.213904232917,2966.590533158361,2924.5892513809627,2915.838984344005,2896.713400677512,2869.712576677756,2997.2164677877136,2883.9630115665154,2932.0894802697835,3009.091830195013,3120.2202215643792,3093.719412823877,3025.217322305979
g,3280.7251197851497,3164.221564378796,2901.8385570848723,2875.712759788812,2823.8361766411326,2827.5862910855435,2827.0862758262883,2874.212714011048,2683.8319040498063,2405.1984008301038,2156.6908169804988,2147.315530869472,2155.6907864619893,2144.315439313944,2168.441175572985,2461.5751213110752,2750.4589373455,3105.9697866756187,3346.977141636403,3530.607745597705,3583.234351634266,3581.9843134861294,3532.607806634724,3540.7330545976133,3528.9826960051278,3468.3558458204902,3474.356028931548,3406.3539536729027,3449.105258339183,3359.727530747398,3399.7287514877776,3403.478865932188,3351.102267525254,3372.8529313028357,3314.726157414472,3267.474715414899,3212.473036896878,3156.0963164159066,3219.473250526444,3209.8479567857903,3181.3470870082706,3198.4726096377453,3251.8492385631885,3236.598773155919,3196.972563859981,3172.84682760094,3133.0956144901884,3238.223822748497,3192.972441785943,3069.3436689352093
h,2826.211249122593,2709.9577013458666,2492.076052125614,2142.065370647297,2171.5662709433277,2152.940702536088,2016.4365367595444,2029.436933500168,1959.0597857600635,1995.4358958708456,1975.4352855006564,1760.428724021119,1701.5519272438737,1575.9230933561205,1346.1660817285683,1290.4143803216652,1246.6630451368756,1229.2875148777732,1241.287881099887,1286.4142582476272,1284.0391857661673,1275.038911099582,1324.0404065065463,1334.415723136082,1374.5419476912748,1400.7927488021485,1464.0446790978726,1601.423871578112,1710.052186651204,1633.92486342967,1574.6730552079837,1746.3032929471724,1809.680227057711,2009.186315500351,2275.194433423872,2470.075380718405,2512.9516891995,2517.451826532792,2462.3251441999573,2437.824396496475,2406.948454237495,2477.825617236854,2450.4497817926576,2547.452742088077,2543.077608569597,2483.200781273843,2458.075014496292,2606.0795312356945,2620.579973754082,2762.459303567614
i,3310.351023895993,3611.6102175969727,3596.359752189703,3584.9844050416577,3591.3595995971555,3592.85964537492,3578.859218115788,3571.9840083010345,3564.8587908566547,3560.358653523362,3545.35819574572,3527.73265785699,3519.107394634846,3518.732383190405,3501.481856746116,3503.9819330423907,3499.9818109683524,3498.3567613757746,3465.230750450148,3425.979552598651,3441.980040894802,3379.228125858333,3417.979308450575,3385.978331858272,3418.729331339457,3411.1040986358225,3366.22772911771,3360.852565080721,3368.727805413984,3394.603595080416,3341.10196234016,3327.1015350810267,3345.4770958586387,3390.478469191565,3276.349986266671,3150.596148564104,3149.346110415967,3125.34537797174,3044.842921231727,3035.717642750328,3012.71694082461,2863.7123935666978,2831.9614246040223,2659.0811487166966,2617.704886013367,2605.57951597644,2529.57719656972,3016.342051454207,3037.0926847132782,2710.832728049562
j,2833.836481826228,3079.468977935117,2806.9606616412857,2461.9501327555163,2145.6904812768944,1891.807733390301,1735.802972502823,1776.179204687643,1917.183507797479,2171.191259498886,2524.202032532732,2863.337382122257,3142.970915860469,3295.975585192419,3290.100405896176,3108.71987060152,2834.711508529924,2459.5750602740563,2105.939268166143,1901.058015686514,1756.1785943174534,1715.6773583178197,1866.8069704275645,2148.440565202796,2443.449568163091,2788.335093234047,3105.5947752311777,3285.850276192511,3277.725028229621,3105.219763786737,2807.085665456099,2544.202642902921,2164.3160496841338,1879.6823633533736,1709.3021637623217,1712.3022553178505,1809.055207983642,1971.8101748710596,2254.5688039796137,2558.328073976867,2905.963682973724,3159.721427045504,3284.2252265999327,3233.473677785577,3002.216620380261,2759.709219641713,2410.1985534226505,2131.815057832576,1863.3068636127807,1709.4271675771356
k,1699.9268776512954,1704.427014984588,1863.0568559831536,1938.4341563158052,1959.8098086489456,1972.310190130314,1988.185674611652,1961.0598467970824,2019.436628315073,2088.313730277413,2009.9363383892328,2106.439283425397,2119.439680166021,2259.4439527573472,2233.443159276101,2240.8183843501088,2410.6985686819057,2400.573259681997,2422.1989196447644,2479.950682088687,2414.073671681875,2521.0769371623887,2547.077730643636,2554.077944273202,2452.1998352000487,2476.32557145909,2592.829126865444,2565.3282876064336,2564.328257087924,2863.337382122257,2781.0848719748533,2895.3383587145604,3052.843165379803,3051.2181157872246,3016.4670552690204,3049.9680776390883,3043.4678792687764,3065.218543046358,3064.5935239722894,3061.3434247871337,3073.09378337962,3116.720114749596,3130.4705343791006,3149.09610278634,3095.969481490524,3137.470748008667,3193.347453230384,3179.5970336008786,3181.8471022675253,3142.970915860469
l,2951.465071565905,2466.5752739036225,2474.200506607257,2424.823999755852,2404.198370311594,2448.324716940825,2335.321268349254,2136.190191351054,1908.933256019776,1806.805139316996,1780.554338206122,1790.4296395764031,1675.551133762627,1596.2987151707512,1577.0481276894436,1548.42225409711,1550.422315134129,1552.9223914304025,1567.922849208045,1571.297952208014,1562.297677541429,1562.297677541429,1544.9221472823267,1549.2972808008055,1569.0478835413678,1577.798150578326,1573.4230170598466,1543.67210913419,1541.29703665273,1536.2968840601827,1531.9217505417034,1528.7966551713614,1564.172734763634,1578.2981658375802,1572.0479750968964,1618.924405652028,1605.6740012817777,1618.2993865779597,1636.2999359111302,1787.4295480208746,1819.9305398724327,1783.4294259468363,1823.9306619464703,1849.556443983276,1963.9349345377973,2027.686880092776,2034.5620899075288,2045.5624256111328,2122.564775536363,2152.6906949064605
m,2549.5778069399094,3042.21784112064,2830.961394085513,2897.2134159367656,2905.83867915891,2819.711050752281,2847.086886196478,2897.0884121219524,2859.087252418592,2756.2091128269294,2700.3324076052127,2564.2032532731105,2547.2027344584485,2273.819391460921,2170.3162327951904,1938.0591448713644,2095.5639515366065,2156.065797906431,2005.3111972411268,1837.9310892056037,1830.1808526871548,1909.0582598345895,1932.8089846491896,1973.560228278451,2039.187231055635,2057.4377880184334,1986.8106326487011,1980.685445722831,1870.3070772423475,1855.181615649892,1704.927030243843,1666.050843836787,1621.299478133488,1604.2989593188267,1601.048860133671,1597.0487380596333,1638.4250007629628,1687.051484725486,1691.6766258735922,1676.926175725578,1706.427076021607,1614.7992797631764,1580.7982421338545,1610.2991424298837,1644.1751762443923,1557.797540208136,1586.9234290597246,1639.3000274666588,1587.673451948607,1552.1723685415204
n,1762.9288003173924,2809.8357493820004,3084.844141972106,3072.4687643055518,3034.8426160466324,3022.5922421948912,2975.965819269387,2947.464949491867,2943.964842677084,2937.089632862331,3008.9668263802,2976.9658497878963,2997.3414716025272,2959.0903042695395,2954.8401745658743,3103.7197180089724,3068.7186498611404,3027.4673909726253,3006.9667653431807,3035.842646565142,3022.7172460097054,3001.091586046937,3018.2171086764124,3003.966673787652,2954.5901669362465,3016.0920438245794,2997.841486861782,2958.590289010285,3059.7183751945554,3116.8451185644094,3161.471480452895,3154.4712668233283,3176.5969420453507,3162.721518601032,3173.5968504898224,3134.2206488235115,3168.2216864528336,3166.096621601001,3175.2219000824,3175.346903897214,3162.221503341777,3147.471053193762,3120.9702444532604,3083.094088564714,3115.7200842310863,3122.345286416212,2836.086550492874,2807.9606921597947,2805.5856196783348,2859.71227149266
o,2450.4497817926576,1726.5526902066104,1766.1788995025483,1779.9293191320537,1770.5540330210272,1793.9297463911862,1853.5565660573136,1947.9344462416457,2010.436353648488,1994.685872981964,1984.935575426496,1928.0588396862695,2344.946562089908,2458.200018311106,2579.203711050752,2556.5780205694755,2519.7018951994387,2431.074190496536,2428.324106570635,2350.4467299417097,2292.694967497788,2214.4425794244207,2217.192663350322,2217.6926786095764,2146.6905117954043,2149.190588091678,2118.189642017884,2207.1923581652272,2190.6918546098213,2215.817621387371,2209.692434461501,2192.066896572772,2247.943601794488,2261.069002349925,2221.0677816095463,2205.9423200170904,2316.320688497574,2446.949674977874,2459.5750602740563,2391.197973570971,2446.074648274179,2531.827265236366,2716.457899716178,2622.0800195318457,2746.458815271462,2844.2117984557635,2951.96508682516,3048.968047120579,3183.472151860103,3139.2208014160587
p,3378.9781182287056,2312.695577867977,2355.946897793512,2432.324228644673,2450.949797051912,2490.951017792291,2516.326792199469,2373.072420422987,2287.6948149052405,2243.8184759056367,2139.0652790917693,2110.4394054994355,2099.814081240273,2129.9400006103706,2004.561174352245,1906.8081911679435,1797.6798608355969,1807.5551622058777,1802.054994354076,1792.1796929837944,1777.9292580950348,1776.679219946898,1860.4317758720665,1860.0567644276248,1876.057252723777,1947.9344462416457,1945.6843775749992,1959.4347972045043,2033.6870632038333,2058.68782616657,2038.5622119815664,2058.1878109073155,2035.3121127964112,2062.062929166539,2196.4420300912507,2351.571764275033,2584.578875087741,2685.081942197943,2867.5875118259223,2877.8378246406446,2854.9621265297405,2848.2119205298013,2970.96566667684,3012.5919370097963,3107.9698477126376,3187.597277748954,3184.347178563799,3214.848109378338,3228.723532822657,3282.9751884517964
q,3287.1003143406474,2972.965727713859,2717.0829187902464,2701.2074343089084,2540.8275399029512,2385.197790459914,2380.072634052553,2362.6971037934504,2117.1896114993747,1914.933439130833,1908.308236945708,1904.8081301309244,1879.6823633533736,1907.5582140568251,1902.683065279092,1887.3075960570088,1798.80489516892,1782.554399243141,1779.054292428358,1806.805139316996,1779.9293191320537,1771.5540635395369,1801.17996765038,1850.0564592425303,1806.3051240577413,1851.3064973906676,1813.6803491317485,1811.3052766502883,1809.180211798456,1787.1795403912474,1759.553697317423,1751.4284493545335,1740.928128910184,1727.6777245399337,1745.0532547990356,1815.3053987243263,1812.6803186132388,1868.6820276497692,1838.556108279672,1905.433149204993,1855.431623279519,1935.934080019532,1987.6856593523971,1923.8087099826043,1884.807519760735,1894.5578173162023,1834.8059938352608,1875.9322489089632,1854.5565965758235,1824.6806848353524
r,2238.5683156834625,2829.961363567003,3037.2176885280924,2928.339365825373,2921.2141483809933,3103.5947141941588,2978.840907010102,2943.089815973388,2873.2126834925384,2806.460646382031,2718.207953123569,2691.082125309,2641.955626087222,2641.080599383526,2644.4557023834955,2786.210028382214,2742.3336893826104,2609.954649494919,2692.707174901578,2659.5811639759518,2733.458418530839,2712.45777764214,2633.7053743095184,2542.3275856807154,2589.954039124729,2585.453901791436,2428.449110385449,2349.4466994232,2438.8244270149844,2456.3249610889006,2382.072695089572,2267.194189275796,2190.31684316538,2186.5667287209694,2427.574083681753,2727.458235419782,2603.329447309793,2485.82586138493,2560.5781426435133,2488.7009491256445,2576.453627124852,2429.0741294595173,2363.69713431196,2390.3229468672757,2323.5709097567674,2432.5742362743003,2395.948118533891,2308.0704367198705,2352.446790978728,2313.8206122013003
s,2909.8388012329483,3210.347972045045,3108.8448744163334,2956.215216528825,3025.467329935606,2871.0876186407054,2859.337260048219,2748.8338877529227,2744.3337504196297,2771.83458967864,2842.711752677999,2847.4618976409192,2835.4615314188054,2914.088930936613,2936.964629047517,2950.090029602954,2854.4621112704854,2884.588030640584,2746.3338114566486,2828.086306344798,2893.463301492355,2920.339121677297,2972.840723899045,2923.4642170476395,2980.4659566026794,2818.9610278633995,2688.70705282754,2779.459822382275,2576.7036347544786,2633.3303628650774,2514.951750236519,2330.0711081270792,2414.198675496689,2484.7008270516067,2483.200781273843,2536.7024140140998,2612.079714346752,2637.080477309488,2687.957029938658,2681.081820123905,2571.453474532304,2602.2044129764704,2690.7071138645592,2781.709891048921,2819.586046937468,2777.084749900815,2801.2104861598555,2845.711844233528,2827.336283455916,2895.588366344188
t,2381.947691274758,1904.6831263161107,1796.5548265022735,1783.679433576464,1804.0550553910948,1785.679494613483,1779.6793115024263,1804.6800744651632,1794.3047578356277,1790.6796472060307,1790.1796319467758,1823.0556352427748,1854.0565813165688,1880.5573900570696,1827.5557725760675,1787.8045594653156,1773.3041169469284,1767.803949095126,1778.9292886135445,1783.054414502396,1776.0542008728296,1801.6799829096349,1802.6800134281443,1867.68199713126,1900.8080080568864,1918.5585497604295,1959.8098086489456,1982.935514389477,1886.4325693533128,1860.6817835016936,1902.683065279092,1853.181554612873,1858.3067110202337,1910.933317056795,1989.435712759789,1988.4356822412797,1906.8081911679435,1948.6844691305275,1990.560747093112,1988.8106936857205,2066.8130741294594,2119.06466872158,2213.3175450910976,2208.442396313364,2160.5659352397224,2332.82119205298,2415.073702200385,2486.82589190344,2437.199377422407,2473.200476088748
u,2009.186315500351,1739.5530869472336,1759.8037049470506,1753.428510391553,1759.6787011322367,1744.053224280526,1730.177800836207,1758.4286629841,1755.1785637989442,1769.178991058077,1795.6797997985775,1759.553697317423,1741.3031403546252,1779.054292428358,1795.6797997985775,1772.5540940580463,1778.0542619098485,1803.1800286873988,1830.1808526871548,1966.185003204444,2082.813562425611,2069.938169499802,2120.3147068697167,2199.81713309122,2221.567796868801,2259.068941312906,2304.0703146458327,2457.825006866665,2469.9503769035923,2544.9526657918027,2627.3301797540207,2656.5810724204225,2691.7071443830687,2843.461775566881,2927.9643543809325,2860.337290566729,2857.587206640828,2978.3408917508477,2885.7130649739065,2809.2107303079315,2775.584704123051,2901.713553270058,2926.714316232795,2986.341135898923,3082.7190771202736,3061.468428601947,3140.470839564196,3183.7221594897305,3137.095736564226,3074.9688406018254
v,3343.9770500808745,3043.967894528031,2646.0807519760733,2542.952604754784,2475.950560014649,2378.9475997192294,2327.0710165715504,2143.8154240546896,2017.6865749076817,1996.060914944914,1909.6832789086584,1839.3061311685535,1772.5540940580463,1752.1784722434154,1718.5524460585343,1708.4271370586262,1710.9272133548998,1713.8023010956144,1721.3025299844355,1758.3036591692862,1829.5558336130864,1770.5540330210272,1733.1778923917357,1771.9290749839777,1740.928128910184,1758.0536515396589,1730.9278237250892,1721.3025299844355,1725.17764824366,1710.052186651204,1715.4273506881923,1708.4271370586262,1716.9273964659567,1722.9275795770134,1713.5522934659873,1716.3023773918885,1720.5525070955537,1743.5532090212716,1746.428296761986,1748.1783501693778,1717.552415540025,1709.0521561326946,1717.8024231696525,1699.1768547624133,1708.1771294289988,1753.0534989471116,1810.4302499465928,1831.430890835292,1869.8070619830928,1804.9300820947904
w,2310.320505386517,2946.4649189733577,3008.9668263802,3185.097201452681,3131.720572527238,3063.9685048982205,3029.092440565203,3033.2175664540546,3033.7175817133093,3047.217993713187,3026.7173680837427,3110.344920194098,3084.344126712851,3049.0930509353925,3003.3416547135835,2959.5903195287947,3097.7195348979158,3084.844141972106,3059.468367564928,3124.095339823603,3230.8485976744896,3182.722128971221,3258.9744560075687,3291.4754478591262,3258.9744560075687,3232.598651081881,3213.9730826746422,3195.972533341472,3288.1003448591573,3277.600024414808,3366.602740562151,3368.4777977843564,3366.9777520065923,3361.977599414045,3366.3527329325234,3356.1024201178016,3069.843684194464,2946.21491134373,2714.8328501236,2813.335856196783,2888.838160344249,2794.085268715476,2684.831934568316,2712.582781456954,2429.949156163213,2328.5710623493146,2366.0722067934203,2250.318674275948,2326.8210089419235,2377.3225501266515
x,1819.180516983551,1752.553483687857,1857.6816919461653,2018.31159398175,2071.688222907193,2286.6947843867306,2286.8197882015443,2341.4464552751247,2330.3211157567066,2363.1971190527056,2389.5729239783927,2438.3244117557297,2489.450972014527,2540.8275399029512,2607.5795770134587,2638.705526902066,2752.0839869380784,2809.8357493820004,2801.2104861598555,2835.4615314188054,2923.7142246772664,2901.963560899685,2981.215979491562,3022.0922269356365,3004.841700491348,3126.595416119877,3089.8442945646534,3122.97030549028,3144.845973082675,3216.848170415357,3199.972655415509,3175.346903897214,3146.2210150456253,3227.47349467452,3200.8476821192057,3150.8461561937315,3187.722281563769,3259.724478896451,3292.60048219245,3342.47700430311,3376.8530533768726,3383.3532517471845,3373.852961821345,3378.603106784265,3386.9783623767817,3383.6032593768123,3373.2279427472763,3363.4776451918087,3272.974883266701,3148.8460951567126
y,2501.701345866268,1961.6848658711508,1858.18170720542,1782.8044068727684,1800.9299600207528,1791.1796624652854,1811.805291909543,1784.3044526505328,1774.0541398358105,1772.8041016876737,2110.3144016846218,2207.5673696096683,2269.694265572069,2523.2020020142218,2610.954680013428,2620.079958494827,2730.4583269753102,2806.710654011658,2750.2089297158727,2807.9606921597947,2851.962034974212,2793.585253456221,2867.2125003814813,2871.3376262703327,2934.964568010498,2945.339884640034,3009.5918454542684,2994.4663838618126,2971.7156895657217,3098.9695730460526,3134.345652638325,3202.222724082156,3196.3475447859128,3199.5976439710685,3157.971373638112,3150.7211523789183,3134.095645008698,3149.346110415967,3205.4728232673115,3198.597613452559,3234.8487197485274,3230.9736014893037,3266.724692526017,3278.4750511185034,3287.85033722953,3333.226722006897,3309.22598956267,3279.72508926664,3212.973052156133,3169.0967131565294
z,2609.3296304208498,2137.6902371288184,1932.308969389935,1911.0583208716089,1863.5568712424083,1780.8043458357497,1809.055207983642,1951.059541611988,1901.058015686514,1881.182409131138,1923.8087099826043,2015.4365062410357,2086.0636616107668,2055.312723166601,2099.314065981018,2028.3118991668448,2065.3130283516957,2112.939481795709,2142.690389721366,2199.067110202337,2221.3177892391736,2338.446363719596,2440.8244880520037,2430.9491866817225,2343.196508682516,2566.5783257545704,2770.584551530504,2747.4588457899717,2753.959044160283,2767.08444471572,2787.4600665303506,2907.338724936674,2920.0891140476697,2938.339671010468,2899.838496047853,3050.9681081575977,3159.846430860317,3156.22132023072,3031.217505417035,3054.468214972381,3010.34186834315,2944.5898617511525,2919.2140873439744,3056.2182683797723,3075.9688711203344,3190.5973693044834,3315.9761955626086,3325.9765007477035,3285.225257118442,3319.2262947477643
0,3257.224402600177,2836.5865657521285,2124.5648365733814,2202.3172093874937,2365.9472029786066,2487.450910977508,2483.575792718284,2481.200720236824,2317.445722830897,2325.445966978973,2309.445478682821,2392.698019348735,2310.320505386517,2176.316415906247,2235.5682241279337,2360.5720389416183,2408.698507644887,2435.9493392742697,2576.7036347544786,2569.453413495285,2567.9533677175205,2583.703848384045,2649.330851161229,2695.707266457106,2650.7058931241804,2727.208227790155,2704.207525864437,2540.202520828883,2473.8254951628164,2431.074190496536,2135.5651722769862,1934.684041871395,1786.8045289468062,1818.305490279855,1853.8065736869407,1783.054414502396,1728.4277474288156,1729.302774132511,1741.678151799066,1751.9284646137885,1781.0543534653768,1763.8038270210882,1749.9284035767696,1750.6784264656517,1751.30344553972,1744.928250984222,1763.553819391461,1761.4287545396282,1759.178685872982,1785.0544755394149
