Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
7,2734.958464308603,2634.955412457656,2555.0779747917118,2415.073702200385,2568.328379161961,2718.707968382824,2228.31800286874,2134.815149388104,2175.6913968321787,2176.9414349803155,2220.692770165105,2231.568102053896,2155.565782647176,2167.1911374248484,2222.0678121280557,2291.4449293496505,2283.9447004608296,2287.069795831172,2310.9455244605856,2165.941099276712,2137.3152256843773,2089.3137607959225,2104.314218573565,2072.4382457960755,2080.188482314524,2069.4381542405467,1909.0582598345895,1916.933500167852,1893.932798242134,1836.80605487228,1833.5559556871244,1795.4297921689504,1790.8046510208442,1792.6797082430494,1788.4295785393842,1803.055024872585,1796.5548265022735,1792.054689168981,1796.804834131901,1798.9298989837337,1797.179845576342,1800.0549333170568,1809.930234687338,1797.8048646504103,1793.5547349467454,1794.054750206,1788.8045899838253,1791.4296700949126,1799.554918057802,1792.6797082430494
8,1947.3094271675773,3259.974486526078,3174.4718771935177,3167.346659749138,3179.5970336008786,3193.472457045198,3206.347849971008,3196.8475600451675,3167.9716788232063,3221.9733268227183,3205.4728232673115,3233.973693044832,3229.7235633411665,3207.2228766747035,3228.4735251930297,3201.722708822901,3243.9739982299266,3236.598773155919,3199.0976287118137,3209.5979491561634,3266.0996734519485,3291.850459303568,3290.975432599872,3261.3495284890287,3246.7240821558275,3295.350566118351,3326.4765160069583,3319.976317636647,3288.7253639332257,3309.475997192297,3291.850459303568,3269.7247840815457,3216.723166600543,3176.346934415724,3189.597338785974,3179.2220221564376,3193.097445600757,3221.598315378277,2986.7161473433634,2868.712546159246,2778.8348033082066,2757.0841395306256,2862.212347788934,2803.460554826502,2795.9603259376813,2756.2091128269294,2659.3311563463244,2959.715323343608,3056.093264564958,3193.472457045198
9,3289.600390636921,2944.4648579363384,2655.0810266426597,2657.5811029389324,2502.5763725699635,2614.329783013398,2460.7000946073795,2306.320383312479,2170.3162327951904,2164.5660573137607,2167.441145054476,2206.317331461532,2229.193029572436,2271.1943113498337,2153.065706350902,2167.691152684103,2156.4408093508714,2120.43971068453,2082.563554795984,2018.8116092410048,1954.559648426771,1976.1853083895385,1953.3096102786335,1970.9351481673636,2013.3114413892029,1952.0595721304967,1936.309091463973,1942.3092745750296,1950.6845301675469,1981.1854609820853,2032.062013611255,2083.188573870052,2052.062623981445,2132.065065462203,2102.4391613513594,1836.5560472426528,1816.930448316904,1834.9309976500747,1829.930845057528,1835.0560014648884,1827.4307687612536,1824.93069246498,1852.806543168432,1779.9293191320537,1768.8039796136356,1801.5549790948207,1805.0550859096045,1778.4292733542895,1767.3039338358717,1761.0537430951874
a,1922.0586565752128,3278.225043488876,3335.9768059327985,3348.852198858608,3272.5998718222604,3172.84682760094,2935.964598529008,2518.076845606861,2234.9432050538653,2014.0614642780847,1861.5568102053892,1816.180425428022,1948.9344767601551,2158.190862758263,2499.451277199621,2781.584887234107,3018.342112491226,3243.2239753410445,3366.9777520065923,3300.2257148960844,3087.7192297128213,2803.335551011689,2462.7001556443984,2102.0641499069184,1855.431623279519,1799.179906613361,1868.3070162053289,2033.6870632038333,2367.322244941557,2765.084383678701,3043.092867824336,3309.6010010071104,3360.227546006653,3235.0987273781548,2971.090670491653,2569.5784173100988,2224.94289986877,1932.308969389935,1758.5536667989134,1867.056978057192,2101.189123203223,2482.3257545701467,2876.3377788628804,3152.7212134159367,3143.2209234900965,3120.2202215643792,3102.9696951200904,3174.096865749077,3118.7201757866146,3136.2207098605304
b,2753.3340250862148,2553.32792138432,2498.2012390514847,2519.3268837549977,2368.0722678304387,2437.074373607593,2470.450392162847,2507.7015289773244,2487.075899533067,2387.572862941374,2263.444074831385,2281.694631794183,2384.1977599414045,2262.5690481276893,2295.1950437940613,2323.3209021271405,2373.322428052614,2431.9492172002324,2462.5751518295847,2421.0738853114417,2314.5706350901823,2340.821436201056,2254.068788720359,2151.190649128697,2182.566606646931,2216.1926328318123,2280.4445936460465,2370.197332682272,2382.6977141636403,2455.824945829646,2456.949980162969,2459.70006408887,2543.327616199225,2398.698202459792,2414.198675496689,2466.200262459181,2459.0750450148016,2352.8218024231696,2376.0725119785147,2448.82473220008,2498.826258125553,2463.200170903653,2384.1977599414045,2450.3247779778435,2459.0750450148016,2525.2020630512407,2669.70647297586,2747.9588610492265,2844.7118137150183,2906.8387096774195
c,2168.8161870174263,1748.5533616138189,1775.5541856135749,1823.430646687216,1933.934018982513,2025.9368266853849,1991.810785241249,1968.9350871303443,1973.060213019196,2069.813165684988,2192.69191564684,2215.817621387371,2182.0665913876765,2402.3233130893886,2413.323648792993,2378.6975920896025,2370.6973479415265,2375.5724967192605,2455.824945829646,2531.702261421552,2502.076357310709,2551.077852717673,2572.7035126804403,2544.327646717734,2594.704184087649,2696.332285531175,2833.711478011414,2787.585070345164,2921.339152195807,2933.714529862362,2925.2142704550306,2919.2140873439744,3152.096194341869,3241.72392956328,3217.0981780449847,3195.5975218970307,3121.5952635273293,3180.597064119388,3185.972228156377,3120.470229194006,3135.84569841609,3271.099826044496,3293.1004974517045,3322.226386303293,3310.9760429700614,3276.099978637044,3259.724478896451,3258.224433118686,3257.224402600177,3249.0991546372875
d,3225.973448896756,1755.4285714285716,1818.555497909482,1885.5575426496168,2008.936307870724,2045.4374217963195,2054.6877040925324,2185.0666829432053,2397.198156682028,2521.0769371623887,2500.576311532945,2524.8270516068,2506.826502273629,2427.574083681753,2410.8235724967194,2411.823603015229,2462.7001556443984,2852.7120578630943,2844.0867946409494,2837.4615924558248,2980.2159489730525,3058.9683523056733,3035.717642750328,3084.469130527665,3078.843958861049,3064.8435316019163,2933.0895107882934,2876.087771233253,3003.966673787652,3022.21723075045,3033.2175664540546,3039.717764824366,3052.093142490921,3096.094485305337,3082.8440809350877,3047.843012787256,3012.0919217505416,2991.34128849147,2936.2146061586354,2953.965147862178,2874.8377330851163,3013.091952269051,3069.843684194464,2998.591509750664,3030.4674825281536,2933.9645374919887,2975.3408001953185,2909.338785973693,2833.086458937345,2721.3330484939115
e,3128.345469527268,3214.7231055635243,3177.3469649342323,3209.5979491561634,3202.722739341411,3187.972289193396,3149.971129490036,3141.595873897519,3171.47178563799,3190.0973540452283,3217.4731894894253,3211.473006378368,3246.974089785455,3212.7230445265054,3094.5944395275733,3131.345561082797,3068.593646046328,3050.5930967131567,2952.090090639973,2869.462569048128,2967.5905636768703,2887.088106936857,2945.089877010407,2854.4621112704854,2686.5819879757078,2731.45835749382,2749.708914456618,2728.0832544938507,2742.7087008270514,2778.9598071230203,2858.0872219000826,2678.2067323831902,2745.4587847529524,2762.2092959379866,2460.2000793481247,2281.444624164556,2171.9412823877683,2143.065401165807,2116.4395886104926,2256.9438764610736,2402.0733054597617,2297.945127719962,2197.692068239387,2161.315958128605,2039.3122348704487,2037.8121890926848,1989.1857051301613,1973.060213019196,1892.682760093997,1848.68141727958
f,1728.8027588732566,2208.6924039429914,2209.1924192022466,2410.4485610522784,2410.948576311533,2398.198187200537,2389.4479201635795,2535.202368236335,2619.8299508652003,2521.951963866085,2534.5773491622667,2511.7016510513627,2409.3235267189552,2345.571581163976,2352.8218024231696,2313.6956083864866,2323.8209173863947,2475.7005523850216,2580.578753013703,2484.2008117923524,2425.324015015107,2437.6993926816617,2382.3227027191992,2347.9466536454365,2371.697378460036,2309.1954710531936,2521.576952421644,2610.8296761986144,2534.32734153264,2460.450086977752,2388.4478896450696,2521.7019562364576,2446.199652088992,2348.0716574602493,2496.076174199652,2426.699056978057,2382.1976989043856,2783.4599444563128,2704.8325449385056,2656.5810724204225,2642.7056489761044,2636.580462050233,2573.078524124882,2562.828211310159,2750.2089297158727,2855.837153233436,2934.589556566057,2993.4663533433027,2949.3400067140724,2885.338053529466
g,3118.3451643421736,2914.463942381054,2801.0854823450427,2905.963682973724,2817.5859859004486,2871.3376262703327,2930.714438306833,2988.8412121951965,3083.094088564714,3001.4665974913783,2980.590960417493,2900.5885189367355,2928.839381084628,2954.215155491805,2942.964812158574,2874.462721640675,2764.334360789819,2786.8350474562826,2868.337534714805,2888.3381450849943,2612.204718161565,2461.450117496261,2148.94058046205,2042.4373302407907,1878.6823328348644,1760.9287392803735,1701.5519272438737,1684.9264198736537,1689.5515610217597,1690.9266029847104,1603.548936429945,1614.4242683187356,1708.3021332438125,1707.5521103549302,1720.1774956511124,1811.1802728354749,1925.4337595751824,1910.43330179754,1999.9360332041383,1961.4348582415237,2108.5643482772307,2229.0680257576223,2212.4425183874023,2160.3159276100955,2168.9411908322395,2181.566576128422,2086.313669240394,2196.0670186468096,2133.565111239968,2106.9392986846524
h,2751.83397930845,2947.21494186224,3057.218298898282,3094.5944395275733,3094.0944242683186,3060.343394268624,3071.218726157414,3068.8436536759546,3080.3440046388137,3079.593981749931,3067.843623157445,3071.5937376018555,3075.0938444166386,3059.7183751945554,2977.715872676779,2961.590380565813,2946.4649189733577,2777.9597766045104,2834.961516159551,2883.4629963072603,2836.5865657521285,2821.086092715232,2794.585283974731,2705.707571642201,2587.328959013642,2563.9532456434827,2474.200506607257,2487.2009033478807,2348.5716727195045,2290.6949064607684,2153.065706350902,2139.0652790917693,2178.0664693136387,1897.8079165013585,1852.4315317239907,1749.1783806878873,1705.9270607623523,1669.9259620960113,1705.677053132725,1660.8006836146124,1590.5485396893216,1576.92312387463,1579.0481887264625,1602.6739097262491,1639.3000274666588,1642.5501266518145,1636.5499435407576,1658.6756187627795,1702.176946317942,1680.676290169988
i,1784.4294564653462,2518.951872310556,2548.5777764214,2500.451307718131,2573.828547013764,2521.826960051271,2571.703482161932,2603.579454939421,2500.07629627369,2435.199316385388,2535.70238349559,2638.705526902066,2617.704886013367,2711.957762382885,2807.835688344981,2818.086001159704,2907.2137211218605,3039.5927610095523,3177.3469649342323,3186.9722586748862,3203.472762230292,3214.098086489456,3213.8480788598285,3229.348551896725,3200.222663045137,3189.0973235267197,3172.971831415753,3193.097445600757,3178.0969878231144,3076.468886379589,3009.841853083896,2996.466444898831,3006.466750083926,3023.467268898587,2928.4643696401868,2860.837305825983,2901.338541825617,2897.5884273812067,2956.840235602893,2961.965392010254,2943.089815973388,2976.8408459730827,2997.841486861782,3004.841700491348,2985.3411053804134,2949.4650105288856,3016.342051454207,3022.0922269356365,2947.714957121494,2571.078463087863
j,1863.9318826868496,1618.1743827631458,1582.2982879116182,1587.7984557634206,1579.1731925412764,1556.4224982451858,1549.2972808008055,1545.172154911954,1548.2972502822963,1548.0472426526687,1552.2973723563343,1564.0477309488206,1595.6736960966823,1645.925229651784,1657.0505691702017,1647.050263985107,3010.466872157964,3180.972075563829,3131.720572527238,2890.088198492386,2578.078676717429,2228.067995239113,1882.0574358348335,1670.050965910825,1642.1751152073734,1825.1807000946076,2117.814630573443,2243.6934720908234,2530.3272194586016,2881.212927640613,3069.5936765648366,3170.47175511948,3062.093447676016,2735.583483382672,2381.697683645131,2039.812250129704,1745.8032776879177,1600.2988372447887,1642.4251228370008,1856.681661427656,2192.4419080172124,2577.8286690878017,2907.463728751488,3084.7191381572925,3095.344462416456,2892.713278603473,2596.329233680227,2240.19336527604,1891.9327372051148,1630.9247718741417
k,1647.425275429548,1792.9297158726768,1741.0531327249978,1656.8005615405743,1648.8003173924983,1723.6776024658957,1871.0571001312292,2121.4397412030394,2467.9503158665734,2729.583300271615,2924.964262825404,3062.4684591204564,3162.096499526963,3250.7242042298653,3203.472762230292,3025.217322305979,2745.5837885677665,2417.073763237404,2174.441358684042,1985.3105868709367,1816.8054445020907,1722.6775719473862,1723.8026062807094,1732.4278695028534,1955.4346751304668,2259.6939603869746,2520.07690664388,2852.58705404828,3135.595690786462,3272.4748680074467,3242.7239600817893,3064.3435163426616,2858.5872371593373,2671.206518753624,2321.695852534562,1998.560991241188,1846.806360057375,1734.8029419843133,1746.3032929471724,1855.181615649892,2146.4405041657765,2529.0771813104648,2890.338206122013,2690.2070986053045,2475.075533310953,2286.319772942289,2403.448347422712,2492.201055940428,2505.451460310678,2525.077059236427
l,1916.5584887234108,1912.5583666493728,2121.1897335734125,2195.567003387555,2215.817621387371,2150.690633869442,2133.190099795526,2122.439771721549,2097.439008758812,2133.565111239968,2142.4403820917382,2209.692434461501,2219.3177282021547,2134.6901455732905,2178.941496017335,2245.693533127842,2467.7003082369456,2517.201818903165,2469.825373088778,2492.451063570056,2762.0842921231724,2843.211767937254,2937.7146519364,2928.839381084628,2938.964690084536,2867.712515640736,2901.213538010804,2888.463148899808,2804.710592974639,2727.7082430494097,2651.7059236426894,2550.95284890286,2550.8278450880457,2496.3261818292794,2489.3259681997133,2408.073488570818,2356.8219244972074,2401.323282570879,2302.070253608814,2420.198858607746,2540.3275246436965,2452.324839014863,2666.0813623462627,2571.9534897915587,2534.952360606708,2435.199316385388,2347.321634571368,2356.1969054231395,2337.4463332010864,2451.324808496353
m,3052.2181463057345,2925.3392742698447,2740.4586321604056,2527.202124088259,2605.8295236060667,2330.0711081270792,2286.8197882015443,2233.9431745353554,2182.6916104617453,2129.564989165929,2097.814020203253,2127.6899319437243,2171.3162633137,2105.814264351329,1942.3092745750296,2009.186315500351,2093.4388866847744,1987.310647907956,2085.3136387218847,2172.69130527665,2199.4421216467786,2159.0658894619587,2100.314096499527,2128.6899624622333,2191.816888943144,2182.941618091372,2293.319986571856,2389.0729087191385,2272.819360942411,2378.822595904416,2201.567186498612,2284.8197271645254,2420.323862422559,2517.826837977233,2577.8286690878017,2700.957426679281,2719.958006530961,2778.584795678579,2813.9608752708514,2891.8382518997773,2777.5847651600698,2667.4564043092137,2754.334055604724,2873.8377025666077,2963.4654377880183,3051.3431196020388,3143.8459425641654,3113.095004119999,3185.097201452681,3245.724051637318
n,2662.706259346294,2276.944486831263,2188.0667744987336,2069.1881466109194,2121.1897335734125,2181.941587572863,2246.693563646352,2270.319284646138,2227.817987609485,2264.569109164708,2252.6937467574085,2091.313821832942,1984.4355601672412,1865.9319437238685,1836.6810510574664,1891.9327372051148,1946.8094119083223,1970.060121463668,2014.0614642780847,1974.5602587969604,1961.184850611896,2034.0620746482743,2134.815149388104,2166.3161107211527,2174.316354869228,2071.438215277566,1960.934842982269,1898.5579393902403,1792.6797082430494,1700.176885280923,1624.5495773186435,1615.2992950224311,1618.7994018372144,1641.05008087405,1710.4271980956448,1706.3020722067934,1696.0517593920713,1700.301889095737,1690.4265877254554,1689.5515610217597,1700.551896725364,1743.5532090212716,1820.9305703909424,1846.30634479812,1792.429700613422,1765.6788842432936,1759.3036896877957,1773.804132206183,1788.6795861690116,1765.803888058107
o,2193.566942350536,3122.095278786584,3146.5960264900664,3277.2250129703666,3232.22363963744,3292.60048219245,3281.8501541184733,3294.350535599841,3316.726218451491,3307.225928525651,3311.476058229316,3332.3516953032017,3329.4766075624866,3300.725730155339,3294.100527970214,3294.350535599841,3193.847468489639,3158.59639271218,3042.842860194708,3031.9675283059173,2939.339701528977,2879.8378856776635,2851.7120273445844,2665.956358531449,2736.583513901181,2811.0857875301367,2645.205725272378,2390.82296212653,2339.9464094973605,2411.698599200415,2453.3248695333723,2551.952879421369,2612.8297372356333,2596.829248939482,2568.8283944212167,2463.200170903653,2537.4524369029814,2419.9488509781186,2311.320535905026,2286.944792016358,2303.070284127323,2339.5713980529194,2394.4480727561267,2414.9486983855704,2504.7014374217965,2498.451246681112,2559.078096865749,2378.197576830348,2451.5748161259803,2491.326029236732
p,1985.1855830561235,1809.055207983642,1814.6803796502577,1823.1806390575885,1838.3061006500443,1855.3066194647051,1837.681081575976,1825.5557115390488,1823.6806543168432,1845.306314279611,1841.8062074648276,1839.8061464278085,1828.8058107242043,1865.3069246498003,1916.4334849085967,1896.3078707235936,1944.4343394268624,2008.8113040559097,1958.059755241554,1931.9339579454936,2034.6870937223428,2186.4417249061557,2162.1909848323007,2181.6915799432354,2153.190710165716,2155.6907864619893,2176.316415906247,2441.574510940886,2752.5840021973327,2965.465498825037,2922.9642017883843,2860.837305825983,2903.2135990478223,2915.963988158818,2878.087832270272,2813.7108676412245,2778.0847804193245,2773.0846278267773,2741.333658864101,2675.0816370128487,2691.082125309,2799.960448011719,2713.8328196050907,2869.2125614185,2861.087313455612,2784.209967345195,2734.2084414197216,2714.8328501236,2634.08038575396,2627.580187383648
q,3242.098941007721,3478.606158635212,3500.356822412793,3500.856837672048,3491.606555375836,3489.606494338817,3414.979216895046,3392.8535416730247,3401.103793450728,3405.228919339579,3411.854121524705,3415.2292245246745,3417.979308450575,3423.8544877468184,3409.354045228431,3395.3536179692983,3395.478621784112,3388.478408154546,3379.3531296731467,3344.1020538956877,3451.2303231910155,3470.1058992278818,3397.8536942655724,3221.9733268227183,3010.34186834315,3064.718527787103,2972.965727713859,2934.839564195685,3052.093142490921,3210.8479873043,3223.848384044923,3181.597094637898,3070.2186956389046,3112.9700003051853,3164.971587267677,3140.595843379009,3108.094851527452,2943.2148197882016,2939.339701528977,2104.4392223883788,2062.6879482406084,2139.565294351024,2233.1931516464742,2218.8177129429,2095.188940092166,2059.4378490554523,2061.687917722099,2050.437574388867,2002.9361247596669,2025.0617999816889
r,1797.8048646504103,2019.561632129887,2191.5668813135167,2458.8250373851743,2450.3247779778435,2422.698934904019,2479.575670644246,2581.0787682729574,2556.703024384289,2462.200140385144,2810.710776085696,2923.7142246772664,3031.5925168614763,3199.972655415509,3156.5963316751604,3168.09668263802,3105.844782860805,3223.973387859737,3287.85033722953,3344.477065340129,3368.4777977843564,3357.102450636311,3312.601092562639,3302.725791192358,3270.599810785241,3388.1033967101043,3372.602923673208,3367.60277108066,3342.101992858669,3314.3511459700308,3286.225287636952,3259.8494827112645,3216.4731589709163,3298.72566911832,3279.350077822199,3324.3514511551257,3437.604907376324,3443.980101931822,3435.3548387096776,3430.854701376385,3433.9797967467266,3419.1043427838986,3448.605243079928,3437.104892117069,3403.9788811914427,3352.852320932646,3413.104159672842,3407.478988006226,3428.97964415418,3434.1048005615407
s,2743.3337199011203,2043.3123569444867,1964.8099612414928,1925.558763389996,1973.310220648824,2053.187658314768,2156.6908169804988,2241.9434186834314,2199.4421216467786,2208.9424115726188,2231.318094424268,2323.695913571581,2401.948301644948,2423.6989654225285,2461.9501327555163,2393.0730307931763,2298.320139164403,2297.320108645893,2155.8157902768025,2177.566454054384,2212.6925260170296,2132.440076906644,2193.441938535722,2220.817773979919,2175.441389202552,2152.6906949064605,2139.815301980652,2203.192236091189,2226.692953276162,2151.8156682027648,2032.6870326853236,2041.937314981536,2077.0633869441813,2087.313699758904,2024.3117770928063,2008.311288796655,1949.0594805749688,1964.8099612414928,1981.3104647968996,1978.4353770561847,1956.434705648976,1938.5591601306196,1937.3091219824823,1920.5586107974489,1909.6832789086584,1899.1829584643085,1894.5578173162023,1904.558122501297,1917.933530686361,1942.6842860194708
t,2044.9374065370648,2712.9577929013944,2823.9611804559468,2931.214453566088,2952.715109714042,3016.0920438245794,3089.5942869350265,3088.219244972076,3006.216742454298,2968.840601825007,3076.8438978240306,2984.591082491532,3045.4679403057958,3041.8428296761986,3091.8443556016728,3179.5970336008786,3262.724570451979,3345.7271034882656,3386.853358561968,3470.980925931577,3471.605945005646,3464.60573137608,3528.6076845606863,3480.4812158574173,3515.982299264504,3523.7325357829527,3515.357280190436,3500.23181859798,3520.2324289681696,3530.4827417828915,3520.357432782983,3519.8574175237286,3489.2314828943754,3443.980101931822,3411.9791253395183,3405.1039155247663,3399.103732413709,3363.4776451918087,3256.2243720816678,3244.5990173039945,3202.722739341411,3227.3484908597065,3180.722067934202,3200.222663045137,3213.0980559709465,3168.09668263802,3151.4711752678004,3087.8442335276345,3106.2197943052465,3102.8446913052767
u,2537.2024292733545,1873.9321878719445,1746.6783043916137,1704.8020264290292,1727.4277169103063,1703.676992095706,1712.552262947478,1704.177007354961,1711.3022247993408,1716.1773735770746,1723.0525833918273,1726.677694021424,1744.4282357249672,1724.1776177251504,1745.303262428663,1735.5529648731956,1741.678151799066,1737.5530259102145,1741.9281594286936,1770.8040406506548,1742.553178502762,1745.9282815027316,1736.5529953917048,1734.1779229102451,1753.6785180211798,1735.5529648731956,1750.3034150212104,1759.6787011322367,1724.302621539964,1718.9274575029754,1724.1776177251504,1742.553178502762,1738.553056428724,1746.8033082064271,1728.4277474288156,1730.0527970213934,1726.8026978362377,1733.3028962065491,1728.8027588732566,1728.9277626880703,1726.9277016510514,1733.052888576922,1739.42808313242,1729.302774132511,1732.1778618732262,1725.552659688101,1720.5525070955537,1723.1775872066407,1719.3024689474166,1704.427014984588
v,1921.8086489455857,2483.9508041627246,2499.2012695699946,2753.0840174565874,2743.208716086306,2659.3311563463244,2794.585283974731,2899.213476973785,2945.464888454848,2936.964629047517,2989.466231269265,2988.216193121128,3021.3422040467544,3028.8424329355757,3066.5935850093083,3090.9693288979765,3114.720053712577,3090.9693288979765,3047.593005157628,3052.468153935362,3041.3428144169443,3121.9702749717703,3187.2222663045136,3253.724295785394,3224.7234107486192,3188.597308267464,3230.5985900448622,3273.349894711142,3266.9747001556443,3264.224616229744,3274.9749443037203,3211.222998748741,3195.972533341472,3157.346354564043,3116.095095675528,3114.2200384533216,2999.0915250099188,3028.0924100466937,3047.843012787256,2895.213354899747,2833.836481826228,2887.8381298257395,2930.839442121647,2886.338084047975,2991.2162846766564,3074.9688406018254,3063.343485824152,3030.7174901577805,3059.843379009369,2987.091158787805
w,2631.205298013245,1951.80956450087,2025.3118076113165,2136.815210425123,2125.689870906705,2061.06289864803,2053.562669759209,2013.4364452040163,2077.0633869441813,2091.0638142033145,1988.9356975005344,1917.808526871548,2017.8115787224956,2035.562120426038,2003.561143833735,1962.3098849452197,1915.308450575274,1959.5598010193185,1949.1844843897825,2034.0620746482743,2042.187322611164,2057.937803277688,2072.0632343516345,2321.320841090121,2393.19803460799,2375.6975005340737,2423.6989654225285,2551.702871791741,2845.461836603901,2929.58940397351,3012.466933194983,3115.095065157018,3035.967650379956,3190.722373119297,3087.34421826838,3194.847499008148,3226.7234717856377,3233.598681600391,3200.097659230323,3306.475905636769,3298.72566911832,3282.9751884517964,3318.8512833033237,3350.602252266,3331.851680043947,3350.2272408215586,3337.72685934019,3337.976866969817,3338.476882229072,3338.851893673513
x,3024.967314676351,2388.947904904325,2174.9413739432966,2078.3134250923185,2082.688558610798,2133.8151188695942,2109.439374980926,2109.314371166112,2056.812768944365,2078.0634174626907,2115.68956572161,2170.8162480544447,2081.0635090182195,2014.9364909817807,1862.181829279458,1907.6832178716395,1905.5581530198065,1920.9336222418897,1867.68199713126,1862.181829279458,1914.0584124271368,1955.809686574908,1869.9320657979065,1830.4308603167824,1829.0558183538317,1841.3061922055729,1841.3061922055729,1894.307809686575,1927.433820612201,1874.182195501572,1926.558793908505,2015.0614947965944,2057.4377880184334,1962.059877315592,1887.4325998718225,1846.5563524277477,1770.0540177617725,1762.4287850581377,1763.0538041322063,1800.3049409466842,1797.6798608355969,1793.8047425763723,1809.3052156132692,1826.3057344279305,1873.307168797876,1924.8087405011136,2007.0612506485184,2209.567430646688,2300.5702078310496,2509.4515823847164
y,3059.7183751945554,3336.3518173772395,3389.1034272286142,3396.8536637470625,3361.4775841547903,3336.3518173772395,3381.8532059694207,3382.103213599048,3367.22775963622,3390.728476821192,3393.978576006348,3390.728476821192,3392.9785454878383,3395.853633228553,3397.7286904507587,3391.103488265633,3388.478408154546,3373.1029389324626,3358.2274849696346,3355.8524124881737,3393.103549302652,3380.853175450911,3330.226630451369,3298.850672933134,3313.851130710776,3261.8495437482834,3240.098879970702,3215.8481398968474,3229.598559526353,3238.223822748497,3245.4740440076907,3289.850398266549,3205.722830896939,3191.597399822993,3150.221137119663,3090.719321268349,3018.717123935667,2985.5911130100408,3004.341685232093,3035.217627491073,3109.344889675588,3080.7190160832547,2874.337717825861,2554.8279671620835,2458.450025940733,2564.5782647175515,2599.329325235756,2593.3291421246986,2670.206488235114,2619.4549394207597
z,1987.810663167211,1727.3027130954924,1874.557206946013,1904.0581072420423,1888.8076418347728,1910.0582903530997,1941.059236426893,1887.1825922421947,1962.5598925748468,1982.6855067598497,1997.9359721671196,2002.436109500412,2036.562150944548,2012.686422315134,2018.0615863521227,1962.434888760033,2086.688680684836,2051.3126010925625,2027.5618762779625,2049.8125553147984,2052.8126468703267,2122.564775536363,2188.1917783135477,2234.9432050538653,2521.0769371623887,2805.460615863521,2785.835016937773,2821.7111117893,2807.3356730857267,2798.085390789514,2811.960814233833,2913.713919492172,2983.591051973022,3012.0919217505416,2990.7162694174017,2993.841364787744,3125.5953856013675,3171.721793267617,3199.5976439710685,3239.973876155889,3255.2243415631583,3254.849330118717,3239.848872341074,3150.096133304849,3097.969542527543,3025.467329935606,2847.9619129001744,2842.2117374187446,2775.834711752678,2834.836512344737
0,2392.573015533921,1728.4277474288156,1714.6773277993104,1725.8026673177285,1727.4277169103063,1783.4294259468363,1765.178868984039,1823.8056581316569,1886.5575731681265,1933.1839960936309,1896.0578630939667,1874.0571916867584,1876.057252723777,1848.9314249092076,1825.0556962797937,1850.0564592425303,1829.930845057528,1803.3050325022127,1788.5545823541977,1818.0554826502275,1810.0552385021515,1841.8062074648276,1822.6806237983335,1879.1823480941189,1834.6809900204476,1814.180364391003,1828.5558030945767,1801.17996765038,1774.6791589098789,1774.5541550950652,1768.1789605395672,1768.6789757988222,2000.436048463393,2238.6933194982757,2474.700521866512,2619.954954680013,2938.714682454909,2949.965025788141,2874.962736899929,2991.966307565539,2991.716299935911,3010.34186834315,3091.469344157232,3056.5932798242134,3170.9717703787346,3232.973662526322,3248.099124118778,3284.350230414747,3312.476088747825,3357.9774773400068
1,3445.730155339213,2297.445112460708,2060.9378948332164,2083.063570055239,2107.939329203162,2100.1890926847136,2089.4387646107366,2098.4390392773216,2103.8142033143104,2222.692831202124,2230.6930753502,2231.568102053896,2265.4441358684044,2254.068788720359,2313.320596942045,2454.199896237068,2456.949980162969,2524.8270516068,2512.826685384686,2646.0807519760733,2652.205938901944,2649.7058626056705,2682.331858272042,2895.213354899747,2986.0911282692955,3053.968199713126,3038.592730491043,3087.594225898007,3156.0963164159066,3332.851710562456,3368.727805413984,3400.7287820062875,3503.2319101535086,3505.3569750053407,3514.607257301553,3598.859828485977,3579.359233375042,3588.7345194860686,3601.484908597064,3610.2351756340217,3633.860896633808,3617.485396893216,3639.8610797448655,3651.236426892911,3656.861598559527,3694.112735374005,3697.737846003601,3699.112887966552,3583.8593707083346,3529.7327188940094
2,3246.599078341014,2876.587786492508,2442.3245338297675,1948.6844691305275,1772.179082613605,1732.0528580584123,1683.926389355144,1721.0525223548084,1669.8009582811976,1648.17529831843,1621.299478133488,1693.0516678365427,1715.1773430585652,1682.9263588366346,1716.1773735770746,1684.1763969847714,1743.678212836085,1776.4292123172704,1782.1793877986995,1806.0551164281137,1820.555558946501,1856.8066652424695,1866.3069551683093,1994.56086916715,2060.5628833887754,2136.440198980682,2098.1890316476943,2164.8160649433885,2153.315713980529,2291.6949369792783,2246.193548387097,2233.568163090915,2248.9436323129976,2621.0799890133367,2760.834253975036,2691.957152012696,2611.8297067171243,2521.201940977203,2445.199621570482,2808.960722678304,3002.841639454329,3006.3417462691123,2935.464583269753,3113.5950193792537,3276.8500015259256,3385.978331858272,3415.2292245246745,3401.478804895169,3427.479598376416,3440.980010376293
